transcript_id	gene_id	gene_symbol	locaus	TSS	TES	length	Nb_samples_over_10%	Nb_samples_over_25%	Nb_samples_over_50%	Nb_samples_over_75%	cytoplasmic.LPA.000.b1	cytoplasmic.LPA.010.b1	cytoplasmic.LPA.015.b1	cytoplasmic.LPA.020.b1	cytoplasmic.LPA.025.b1	cytoplasmic.LPA.030.b1	cytoplasmic.LPA.035.b1	cytoplasmic.LPA.040.b1	cytoplasmic.LPA.050.b1	cytoplasmic.LPA.060.b1	cytoplasmic.LPA.090.b1	cytoplasmic.LPA.120.b1	cytoplasmic.LPA.000.b2	cytoplasmic.LPA.010.b2	cytoplasmic.LPA.015.b2	cytoplasmic.LPA.020.b2	cytoplasmic.LPA.025.b2	cytoplasmic.LPA.030.b2	cytoplasmic.LPA.040.b2	cytoplasmic.LPA.050.b2	cytoplasmic.LPA.060.b2	cytoplasmic.LPA.075.b2	cytoplasmic.LPA.090.b2	cytoplasmic.LPA.120.b2	cytoplasmic.LPA.000.b3	cytoplasmic.LPA.010.b3	cytoplasmic.LPA.015.b3	cytoplasmic.LPA.020.b3	cytoplasmic.LPA.025.b3	cytoplasmic.LPA.030.b3	cytoplasmic.LPA.040.b3	cytoplasmic.LPA.050.b3	cytoplasmic.LPA.060.b3	cytoplasmic.LPA.075.b3	cytoplasmic.LPA.090.b3	cytoplasmic.LPA.120.b3
Total_FPKM							0	0	0	0	0.0365275	0.0415572	0.0349776	0.105654	0.111751	0.0519435	0.0619431	0.0441478	0.0380609	0.0421266	0.104363	0.155956	0.0890009	0.107902	0.0503881	0.0472804	0.142653	0.123471	0.0432282	0.130768	0.20887	0.147374	0.206469	0.369332	0.0364551	0.135973	0.0833704	0.0208913	0.167278	0.0469018	0.0619762	0.126361	0.0530046	0.0503959	0.111134	0.067756
Main Isoform FPKM											0.0365275	0.0415572	0.0349776	0.105654	0.111751	0.0519435	0.0619431	0.0441478	0.0380609	0.0421266	0.104363	0.155956	0.0890009	0.107902	0.0503881	0.0472804	0.142653	0.123471	0.0432282	0.130768	0.20887	0.147374	0.206469	0.369332	0.0364551	0.135973	0.0833704	0.0208913	0.167278	0.0469018	0.0619762	0.126361	0.0530046	0.0503959	0.111134	0.067756
Main Isoform/Total											1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0

ENSMUSG00000026700.4	ENSMUST00000028024.4	Tnfsf4	chr1:161395408-161418410	161395408	161418410	1842	6	6	6	6	0.0947826	0.155275	0.237957	0.295293	0.0872063	0.302483	0.138482	0.0594344	0.613394	0.368693	2.55622	2.11715	0.256383	0.125329	0.248147	0.13642	0.14918	0.233942	0.325054	0.516796	1.03343	2.42551	2.14454	3.82737	0.0109989	0.0935453	0.190833	0.0351655	0.281593	0.0672727	0.061917	0.287107	0.210886	0.498105	0.607011	0.359444
Total_FPKM							6	6	6	6	0.0947826	0.155275	0.237957	0.295293	0.0872063	0.302483	0.138482	0.0594344	0.613394	0.368693	2.55622	2.11715	0.256383	0.125329	0.248147	0.13642	0.14918	0.233942	0.325054	0.516796	1.03343	2.42551	2.14454	3.82737	0.0109989	0.0935453	0.190833	0.0351655	0.281593	0.0672727	0.061917	0.287107	0.210886	0.498105	0.607011	0.359444
Main Isoform FPKM											0.0947826	0.155275	0.237957	0.295293	0.0872063	0.302483	0.138482	0.0594344	0.613394	0.368693	2.55622	2.11715	0.256383	0.125329	0.248147	0.13642	0.14918	0.233942	0.325054	0.516796	1.03343	2.42551	2.14454	3.82737	0.0109989	0.0935453	0.190833	0.0351655	0.281593	0.0672727	0.061917	0.287107	0.210886	0.498105	0.607011	0.359444
Main Isoform/Total											1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0

ENSMUSG00000035678.7	ENSMUST00000039490.7	Tnfsf9	chr17:57105384-57107757	57105384	57107757	1230	35	35	35	35	1.79532	1.30477	2.11466	5.28376	4.70616	29.8088	44.1812	75.7417	236.569	246.335	241.351	74.1238	3.75953	2.62226	8.57016	2.21664	12.2477	38.5403	135.661	257.486	452.834	487.982	213.157	81.4678	2.53052	1.8133	5.68335	0.916434	8.49044	4.60606	26.5478	94.3791	130.008	177.065	90.2097	27.7723
Total_FPKM							35	35	35	35	1.79532	1.30477	2.11466	5.28376	4.70616	29.8088	44.1812	75.7417	236.569	246.335	241.351	74.1238	3.75953	2.62226	8.57016	2.21664	12.2477	38.5403	135.661	257.486	452.834	487.982	213.157	81.4678	2.53052	1.8133	5.68335	0.916434	8.49044	4.60606	26.5478	94.3791	130.008	177.065	90.2097	27.7723
Main Isoform FPKM											1.79532	1.30477	2.11466	5.28376	4.70616	29.8088	44.1812	75.7417	236.569	246.335	241.351	74.1238	3.75953	2.62226	8.57016	2.21664	12.2477	38.5403	135.661	257.486	452.834	487.982	213.157	81.4678	2.53052	1.8133	5.68335	0.916434	8.49044	4.60606	26.5478	94.3791	130.008	177.065	90.2097	27.7723
Main Isoform/Total											1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0

ENSMUSG00000020400.17	ENSMUST00000108889.9	Tnip1	chr11:54910784-54956122	54956122	54910784	2834	0	0	0	0	2.27643	1.83746	2.07418	1.07317	1.61532	0.941066	1.79128	0.98011	2.0133	1.63816	1.80193	3.55716	1.60993	1.18306	0.64574	1.10905	0.834634	0.580485	1.68005	0.648559	1.04554	2.43665	1.69397	2.25275	1.28761	1.7493	1.2385	2.3089	1.29879e-05	1.52497	0.667836	1.33072	1.58101	1.33229	1.8408	1.62945
ENSMUSG00000020400.17	ENSMUST00000124304.1	Tnip1	chr11:54910786-54956104	54956104	54910786	1786	0	0	0	0	0.717705	0.497876	0.459139	0.681077	0.494336	0.491077	0.632405	0.186631	0.641577	0.4692	1.37199	0.731511	0.859155	0.846642	0.888425	0.808982	0.601597	1.04277	0.572759	0.979385	1.04486	1.8416	1.18592	1.31999	0.610961	0.581766	0.723515	0.508347	1.55796	0.300573	0.552139	0.430071	0.616847	1.27751	1.08927	1.37321
ENSMUSG00000020400.17	ENSMUST00000102730.8	Tnip1	chr11:54910786-54962910	54962910	54910786	2787	36	32	0	0	12.2473	12.3547	13.6139	14.4344	12.794	12.4246	11.57	12.3445	14.5932	18.8788	27.5997	34.8363	14.0873	11.3258	10.9512	11.644	9.15615	14.2673	13.8945	10.8235	17.6508	21.0251	26.5217	31.0882	8.81305	11.1603	10.8463	8.74914	9.49834	9.90827	8.61949	11.0038	13.0541	17.6271	20.8984	23.2329
ENSMUSG00000020400.17	ENSMUST00000018482.12	Tnip1	chr11:54910786-54962912	54962912	54910786	2810	0	0	0	0	2.68972	2.30156	2.46389	2.10261	3.14075	1.57755	2.0123	2.09824	3.63312	2.8782	5.17179	6.55743	3.38268	2.55933	2.34159	2.70174	2.67678	3.08968	2.71709	3.1144	5.2485	4.81314	6.77171	6.67595	1.66486	3.13992	2.7236	1.88418	1.31112	3.27446	2.19723	2.26185	2.64394	4.58168	4.67458	6.67254
ENSMUSG00000020400.17	ENSMUST00000108886.7	Tnip1	chr11:54910786-54962916	54962916	54910786	2642	36	36	11	0	22.6643	18.3307	29.7074	23.8643	25.5629	21.5609	20.3073	23.0013	31.1939	32.6763	51.356	60.3425	22.1688	20.1546	17.8453	20.0484	18.5808	23.3225	22.1648	25.2638	30.5304	41.2444	47.4062	61.6713	13.9764	20.0932	16.9134	15.5884	17.2148	16.4003	13.9604	19.2316	22.9181	31.4653	37.5571	43.4068
ENSMUSG00000020400.17	ENSMUST00000102731.7	Tnip1	chr11:54910786-54962917	54962917	54910786	2973	0	0	0	0	2.23371e-05	8.41928e-06	0.171914	2.11827e-05	0.227042	0.150664	0.368642	0.277667	1.44286e-05	0.159742	0.444536	0.326672	0.0867475	0.104327	2.26571e-05	0.123194	0.19292	0.399473	0.19841	0.199323	0.276343	0.070582	0.483572	0.319515	1.2841e-05	1.38484e-05	0.100308	0.105255	2.16585e-07	1.31923e-05	0.0946834	0.162701	0.225398	0.397823	0.242986	0.0830435
ENSMUSG00000020400.17	ENSMUST00000108885.7	Tnip1	chr11:54910788-54962909	54962909	54910788	2686	0	0	0	0	0.559669	0.336641	0.488483	0.121889	0.293225	0.165061	0.169925	0.44548	0.24103	0.501941	0.310445	1.37316	0.288379	0.265509	0.47014	0.08028	0.0541723	0.216474	0.220369	0.14607	0.513852	0.729452	0.680358	0.951622	0.0577543	0.21309	0.254325	1.90435e-05	9.23422e-06	0.129192	0.544554	0.626467	0.33232	0.542868	0.734968	0.453112
ENSMUSG00000020400.17	ENSMUST00000132224.1	Tnip1	chr11:54918610-54921075	54921075	54918610	442	0	0	0	0	0.328651	1.20874	0.501731	0.747484	0.567027	0.703059	1.19764	1.87917	0.497985	0.926857	0.224067	0.281515	0.236569	0.796159	0.820395	0.49985	1.00277	0.410259	1.52377	2.35465	0.237383	0.860963	0.410276	0.128239	0.922229	0.806444	0.691963	1.28479	0.226441	0.585786	2.7179	1.60225	0.748554	1.20637	0.751408	2.35504
ENSMUSG00000020400.17	ENSMUST00000126703.7	Tnip1	chr11:54926703-54956122	54956122	54926703	941	18	0	0	0	4.53861	3.43748	5.73286	4.56541	5.56682	3.86513	3.57875	4.74767	3.82865	5.72864	8.93246	8.51015	4.21536	5.14229	5.42241	3.88141	3.19497	6.12964	6.05826	5.25833	8.6323	9.4348	8.44237	10.384	3.24207	5.79032	4.43144	4.58162	1.12735	3.67506	3.52117	4.86673	4.50721	7.45876	8.81951	9.53754
ENSMUSG00000020400.17	ENSMUST00000155316.1	Tnip1	chr11:54934012-54956047	54956047	54934012	878	0	0	0	0	0.334394	0.0664371	0.251202	0.127582	0.309208	0.0739043	0.319853	0.546009	0.536674	0.236341	0.493721	0.559185	0.127589	0.222501	0.108948	0.158726	0.274717	0.334863	0.405524	0.455117	0.0937523	0.451038	0.296587	0.934774	0.447175	0.15005	0.263455	0.387234	8.59301e-65	0.116126	0.434651	0.276523	0.425358	0.452596	0.615355	0.841148
ENSMUSG00000020400.17	ENSMUST00000151736.1	Tnip1	chr11:54940558-54956087	54956087	54940558	391	0	0	0	0	8.58361e-91	0.0288856	0.324365	1.05791e-57	2.50025e-33	5.86053e-81	0.705587	0.802285	0.425575	3.62772e-51	3.87255e-82	1.9506e-74	1.6132e-43	7.88817e-25	1.51043e-147	2.88018e-07	0.197776	7.5393e-16	1.15911e-23	0.428413	3.07195e-48	7.47373e-53	1.70206e-17	7.15698e-85	5.18686e-98	7.55886e-17	1.39432e-79	1.13127e-123	0.226134	0.632358	0.32255	1.07329e-23	0.10222	2.9333e-16	7.09379e-44	0.309064
ENSMUSG00000020400.17	ENSMUST00000132776.1	Tnip1	chr11:54940612-54962909	54962909	54940612	347	0	0	0	0	2.04358e-61	2.77737e-100	0.00263591	2.51987e-80	1.0925e-19	1.27079e-12	1.66779	0.848176	0.166192	8.36882e-14	0.372136	4.10848e-05	1.91115e-37	3.09532e-07	3.08972e-71	0.129694	1.24066	0.527882	0.762987	1.08283	0.000431099	7.52965e-49	0.527095	0.000180889	0.734646	8.97614e-103	3.25873e-22	0.489697	2.33696e-218	0.26955	0.756554	0.877046	0.175314	0.294774	3.49561e-08	1.55194e-30
Total_FPKM							36	36	36	36	46.3568013371	40.40048811928	55.791699910000006	47.717943182700004	50.570628	41.95301130000128	44.321472	48.15723800000001	57.7712174286	64.09418100000008	98.07877500000001	117.0756240848	47.062509500000004	42.600218309532	39.49417065709999	41.18532628801801	38.00794629999999	50.321326	50.198519	50.754377000000005	65.27416139900001	82.90772499999999	94.41975799999999	115.726520889	31.756768141000006	43.6844038484	38.186806000000004	35.8875820435	31.162167438704998	36.816658192300004	34.38915740000001	42.66975799999999	47.33037100000001	66.637071	77.22437703495608	89.89384750000002
Main Isoform FPKM											22.6643	18.3307	29.7074	23.8643	25.5629	21.5609	20.3073	23.0013	31.1939	32.6763	51.356	60.3425	22.1688	20.1546	17.8453	20.0484	18.5808	23.3225	22.1648	25.2638	30.5304	41.2444	47.4062	61.6713	13.9764	20.0932	16.9134	15.5884	17.2148	16.4003	13.9604	19.2316	22.9181	31.4653	37.5571	43.4068
2nd Main Isoform FPKM											12.2473	12.3547	13.6139	14.4344	12.794	12.4246	11.57	12.3445	14.5932	18.8788	27.5997	34.8363	14.0873	11.3258	10.9512	11.644	9.15615	14.2673	13.8945	10.8235	17.6508	21.0251	26.5217	31.0882	8.81305	11.1603	10.8463	8.74914	9.49834	9.90827	8.61949	11.0038	13.0541	17.6271	20.8984	23.2329
Main Isoform/Total											0.48890991928430233	0.4537247160450071	0.5324698843720892	0.500111664675688	0.5054890755954227	0.5139297354800213	0.4581819845694656	0.4776291364550433	0.5399557320832443	0.5098169520256443	0.5236199167454936	0.5154147199445449	0.471050104117376	0.4731102515380845	0.45184642956395127	0.4867850228937643	0.4888661926992883	0.4634714911924221	0.44154290687340797	0.4977659365220855	0.4677256566097795	0.49747354664477894	0.5020792364242239	0.5329055045139783	0.4401077571226645	0.45996278373696836	0.44291214091065895	0.43436751969260606	0.5524262724619836	0.44545868107687275	0.40595353464519596	0.4507079697991258	0.48421551565695514	0.4721891212775543	0.48633736446976517	0.48286730635263986
2nd Main Isoform / Main											0.5403784806943077	0.6739895366789047	0.4582662905538687	0.6048532745565552	0.5004909458629498	0.5762560932057567	0.5697458549388643	0.5366870568185277	0.4678222344753301	0.5777520710729183	0.5374191915258197	0.5773095247959564	0.6354561365522716	0.5619461562124776	0.6136741887219603	0.5807944773647772	0.49277479979333505	0.6117397363061421	0.6268723381217065	0.42841931934230004	0.5781385111233394	0.5097685988885764	0.5594563580291185	0.5040950977196849	0.6305665264302682	0.5554267115242968	0.6412844253668689	0.5612596546149702	0.5517543044357182	0.6041517533215855	0.6174242858370821	0.5721728821314919	0.5695978287903448	0.5602075937620172	0.5564433888665525	0.5352364145709889

ENSMUSG00000044162.12	ENSMUST00000212402.1	Tnip3	chr6:65525312-65631786	65525312	65631786	1577	0	0	0	0	0.223761	0.170071	0.308247	0.201812	0.291999	0.241509	0.594108	0.142642	0.233726	0.29237	0.896656	1.32306	0.136509	1.39206e-05	0.158539	2.05708e-05	0.0895228	0.119319	1.23569e-05	0.207223	0.126925	0.192437	0.361755	1.07174	0.223148	1.09292e-05	0.134349	0.268386	5.50459e-05	0.249056	1.36627e-05	0.213791	0.270114	0.63077	0.462071	0.516641
ENSMUSG00000044162.12	ENSMUST00000212375.1	Tnip3	chr6:65525384-65631791	65525384	65631791	1543	35	27	0	0	24.649	19.3782	28.0467	27.5788	21.2086	17.8004	16.3443	17.7807	36.0785	48.6673	65.9872	81.65	22.3988	15.4424	14.3485	15.0887	15.4076	20.4795	22.7705	22.1246	52.3709	55.0053	45.4255	76.5243	13.4741	17.3397	15.9173	13.3416	13.9892	15.8464	8.25211	20.9447	21.3223	33.7573	38.97	52.988
ENSMUSG00000044162.12	ENSMUST00000114236.1	Tnip3	chr6:65590397-65634040	65590397	65634040	3769	36	33	0	0	21.0368	17.3672	18.9785	21.278	14.5081	18.4146	22.6494	29.9269	35.1529	49.2285	68.0951	88.0302	18.7209	12.6651	14.3305	13.2265	14.2293	18.3963	25.1969	36.7602	50.6969	66.96	64.1465	76.1233	13.9427	17.7115	12.8223	13.154	17.8407	14.6597	22.0111	29.7358	41.2378	58.5672	63.0195	66.953
ENSMUSG00000044162.12	ENSMUST00000204438.1	Tnip3	chr6:65590415-65600174	65590415	65600174	842	36	26	0	0	20.2306	18.3834	19.1227	23.2992	12.4463	16.0645	18.096	23.677	26.1006	35.4689	55.2478	86.9819	17.2441	10.3148	11.0876	13.7012	15.2664	19.9988	20.3025	25.2093	38.8866	40.05	52.8701	115.987	12.0073	15.8551	15.8103	12.4785	15.1376	16.3845	20.4546	23.1872	21.8036	34.8109	45.1045	78.3588
ENSMUSG00000044162.12	ENSMUST00000131482.1	Tnip3	chr6:65590427-65591661	65590427	65591661	347	0	0	0	0	1.07622e-53	8.00066e-34	2.45931e-15	1.61932e-39	4.29489e-29	6.23889e-36	2.80415e-35	2.57361e-36	2.93892e-21	0.305559	8.0998e-48	1.98959e-32	1.5975e-28	4.07326e-43	2.30098e-23	0.4995	5.55775e-29	0.253052	1.03478e-39	6.41365e-40	2.36637e-28	4.44783e-19	6.87074e-26	1.17758e-27	1.58227e-29	2.79869e-70	1.83008e-25	1.02413e-16	1.20474	7.25065e-13	0.331885	1.19043e-13	0.472565	2.73097e-25	1.64014e-31	4.18973e-18
ENSMUSG00000044162.12	ENSMUST00000203613.1	Tnip3	chr6:65590458-65593700	65590458	65593700	426	4	0	0	0	0.307927	3.15465	0.350712	4.91996	1.15585	3.80758	10.0995	16.5121	2.24851	0.689237	0.820758	2.1025	1.82614e-44	0.17298	0.977592	0.555582	4.95098	1.76587	7.38916	12.7321	0.852384	0.914728	0.898151	0.860252	1.47163	2.76113e-77	0.362986	1.58116	0.563493	2.65311	13.0551	3.17606	1.72337	2.64119	1.4316	7.26036
ENSMUSG00000044162.12	ENSMUST00000205009.1	Tnip3	chr6:65590486-65595113	65590486	65595113	4627	5	0	0	0	0.366634	2.88086	1.07837	6.11412	1.72998	4.57415	12.1346	15.9118	1.91369	1.07383	0.697308	2.54393	0.161141	0.213125	2.73876	0.55051	11.5572	2.67665	6.55729	14.6093	0.892784	1.82217	0.746972	0.736828	2.06397	0.276727	0.662477	1.59934	2.67661	5.29133	19.3855	5.19169	4.0904	3.33517	2.20036	7.41519
ENSMUSG00000044162.12	ENSMUST00000204241.1	Tnip3	chr6:65597573-65600197	65597573	65600197	2624	3	0	0	0	0.127397	1.9855	0.73217	3.05937	0.998141	3.25316	7.27128	12.4888	1.53553	0.709359	0.65912	2.46908	0.188431	0.121912	1.45055	0.231567	8.41947	2.02055	3.43909	7.8698	0.487322	1.14138	0.826661	2.25456	1.24219	0.0949416	0.347971	0.634283	1.39652	3.55449	13.2939	4.02199	2.85067	1.77043	1.35743	5.41772
Total_FPKM							36	36	36	36	66.942119	63.319880999999995	68.617399	86.451262	52.338969999999996	64.15589899999999	87.18918800000002	116.439942	103.26345599999999	136.43505499999995	192.40394199999997	265.10067000000004	58.849881	38.9303309206	45.092041	43.8535795708	69.9204728	65.710041	85.65545235689999	119.512523	144.313815	166.086015	165.275639	273.55798	44.425038	51.277979529199996	46.057683	43.057269	52.80891804590001	58.63858600000073	96.7842086627	86.47123100000012	93.770819	135.51296	152.545461	218.909711
Main Isoform FPKM											24.649	19.3782	28.0467	27.5788	21.2086	18.4146	22.6494	29.9269	36.0785	49.2285	68.0951	88.0302	22.3988	15.4424	14.3485	15.0887	15.4076	20.4795	25.1969	36.7602	52.3709	66.96	64.1465	115.987	13.9427	17.7115	15.9173	13.3416	17.8407	16.3845	22.0111	29.7358	41.2378	58.5672	63.0195	78.3588
2nd Main Isoform FPKM											21.0368	18.3834	19.1227	23.2992	14.5081	17.8004	18.096	23.677	35.1529	48.6673	65.9872	86.9819	18.7209	12.6651	14.3305	13.7012	15.2664	19.9988	22.7705	25.2093	50.6969	55.0053	52.8701	76.5243	13.4741	17.3397	15.8103	13.154	15.1376	15.8464	20.4546	23.1872	21.8036	34.8109	45.1045	66.953
Main Isoform/Total											0.3682136204860799	0.3060365827282588	0.40874035461472386	0.3190098023091901	0.4052162279846165	0.28702894491432507	0.2597730351611945	0.25701575838984875	0.34938303827445016	0.36082002532267105	0.35391738491511787	0.33206328750508246	0.3806090958790554	0.39666757602177605	0.31820471377642895	0.34406997439376286	0.2203589218292586	0.3116646967242038	0.29416574551509284	0.3075845030901071	0.3628959569809723	0.4031645891437638	0.38811829975741313	0.4239942113916765	0.3138477900682944	0.3454016746099419	0.3455948923874438	0.30985708824217345	0.3378349843201364	0.2794149913505724	0.227424497282509	0.3438808451795946	0.43977220674589607	0.43218892126627595	0.4131194700050761	0.3579503149588462
2nd Main Isoform / Main											0.8534545011968031	0.9486639625971454	0.6818163990772532	0.8448228349311789	0.6840668408098601	0.9666460308668122	0.7989615618956794	0.7911611292850245	0.9743448314092882	0.9886000995358379	0.9690447623984692	0.9880915867509105	0.8357992392449595	0.8201510127959385	0.9987455134683069	0.9080437678527641	0.9908356914769335	0.9765277472594545	0.903702439585822	0.6857770088302022	0.9680356839389814	0.8214650537634409	0.8242086473930768	0.6597661806926638	0.9663910146528291	0.9790079891595855	0.9932777543930189	0.9859387179948432	0.8484868867252968	0.9671579846806433	0.929285678589439	0.7797738752614694	0.5287284966705305	0.5943753500252701	0.715722911162418	0.8544413645946595

ENSMUSG00000070544.6	ENSMUST00000109468.2	Top1	chr2:160645887-160722764	160645887	160722764	3856	36	36	36	35	20.3448	15.7443	18.8711	19.614	19.1677	19.415	18.3661	15.5746	20.3124	21.7361	24.2022	25.6114	22.6134	20.3395	17.3642	20.5952	17.8515	20.6484	20.6665	19.0915	26.1699	27.6514	27.5696	29.1852	14.9918	19.2509	18.7582	18.3474	18.6966	17.2276	15.2407	19.4868	21.4627	25.2059	26.7935	25.8827
ENSMUSG00000070544.6	ENSMUST00000133262.1	Top1	chr2:160645979-160650107	160645979	160650107	3783	1	0	0	0	0.0614955	0.601413	0.183086	0.410548	0.103147	0.451292	0.761942	1.82123	0.180037	0.0861547	0.118869	0.105294	0.0413397	0.0561275	0.759024	0.0484513	1.41739	0.195785	0.566774	1.70419	0.0893048	0.13742	0.0788273	0.0784488	0.625117	0.0508268	0.2536	0.303211	0.153556	0.873478	2.79202	0.796447	0.370068	0.202279	0.195801	1.01246
ENSMUSG00000070544.6	ENSMUST00000129289.1	Top1	chr2:160670132-160684951	160670132	160684951	698	0	0	0	0	1.96633e-13	0.295169	0.225941	0.109811	3.25413e-12	0.0659256	0.112455	0.92806	0.0700959	0.0703644	0.0969301	0.122699	3.17021e-12	2.79727e-12	0.0977089	1.82215e-11	0.34332	0.0698074	0.429304	0.371861	5.43136e-09	0.0323292	5.73744e-12	0.0925417	0.245016	0.11053	5.90918e-11	3.29025e-20	3.98011e-16	0.288087	0.574176	0.411612	0.359786	0.192424	0.0736927	0.344505
ENSMUSG00000070544.6	ENSMUST00000164694.1	Top1	chr2:160685668-160693716	160685668	160693716	2172	0	0	0	0	0.058999	0.769723	0.15793	0.330529	0.0674603	0.258742	0.584117	1.25378	0.227183	0.0801287	0.0736011	0.120828	0.0256707	0.0762803	0.687199	0.0602051	0.744008	0.0595285	0.614918	1.51973	0.0760546	0.210767	0.0923692	0.130917	0.625398	0.10451	0.24873	0.294608	0.0398901	0.365663	1.98473	0.693893	0.603543	0.379888	0.276147	0.704962
ENSMUSG00000070544.6	ENSMUST00000164510.1	Top1	chr2:160702142-160703679	160702142	160703679	590	0	0	0	0	0.128517	0.566916	0.154583	0.103352	2.04092e-12	4.07776e-17	0.276165	0.762872	0.200297	1.04248e-13	2.40511e-13	4.48405e-10	2.40065e-14	1.52481e-13	0.585498	3.74043e-15	0.246456	0.0616336	0.429065	0.472654	3.16533e-10	0.224326	5.80976e-10	0.112515	0.324872	2.7049e-12	0.0766565	0.134856	5.16693e-11	0.0640043	0.376352	0.0604214	0.247577	0.075389	1.78199e-08	0.237324
ENSMUSG00000070544.6	ENSMUST00000150039.1	Top1	chr2:160717468-160721384	160717468	160721384	599	0	0	0	0	1.19116e-07	0.0750364	2.79988e-07	0.0841207	2.77023e-07	5.26212e-07	1.9078e-07	0.193292	3.5238e-07	7.82421e-08	1.02597e-07	0.109622	1.58994e-07	2.68581e-07	0.0813527	2.55396e-07	0.104485	1.1559e-07	0.401066	0.366664	0.0633594	0.0541925	0.0513984	1.42034e-07	0.0635879	9.7879e-08	0.0709331	1.94041e-07	8.94098e-08	2.49659e-07	0.396114	0.0572533	2.44546e-07	0.0685179	0.0604511	0.0781667
Total_FPKM							36	36	36	36	20.59381161911619	18.052557399999998	19.592640279987997	20.6523607	19.338307577028292	20.190960126211998	20.10077919078	20.533834	20.990013252379995	21.972747878242203	24.491600302597245	26.069843000448408	22.680410558997192	20.47190806858395	19.574982600000002	20.703856655414224	20.707159	21.03515461559	23.107626999999997	23.526598999999997	26.39861880574789	28.3104347	27.792194900586715	29.599622642034	16.8757909	19.516766897881705	19.408119600059088	19.080075194041	18.89004618946147	18.818832549659	21.364092000000003	21.5064267	23.043674244546	26.1243979	27.399591817819903	28.260117700000002
Main Isoform FPKM											20.3448	15.7443	18.8711	19.614	19.1677	19.415	18.3661	15.5746	20.3124	21.7361	24.2022	25.6114	22.6134	20.3395	17.3642	20.5952	17.8515	20.6484	20.6665	19.0915	26.1699	27.6514	27.5696	29.1852	14.9918	19.2509	18.7582	18.3474	18.6966	17.2276	15.2407	19.4868	21.4627	25.2059	26.7935	25.8827
2nd Main Isoform FPKM											0.128517	0.769723	0.225941	0.410548	0.103147	0.451292	0.761942	1.82123	0.227183	0.0861547	0.118869	0.122699	0.0413397	0.0762803	0.759024	0.0602051	1.41739	0.195785	0.614918	1.70419	0.0893048	0.224326	0.0923692	0.130917	0.625398	0.11053	0.2536	0.303211	0.153556	0.873478	2.79202	0.796447	0.603543	0.379888	0.276147	1.01246
Main Isoform/Total											0.9879084249326119	0.8721368197948509	0.9631728919800062	0.9497219366307117	0.9911777400194547	0.9615689337524547	0.913700898143507	0.7584847525308718	0.9677173499495927	0.9892299370313835	0.9881836915913349	0.9824148154463177	0.9970454432990583	0.9935322067615602	0.8870608140412855	0.9947518640018302	0.8620931533871933	0.9816138924263784	0.8943583865188754	0.8114857570361106	0.9913359555880215	0.9767211380897659	0.9919907405160715	0.9859990565742724	0.8883613271126748	0.9863775132801038	0.9665130052033938	0.9615999839314141	0.98975935857852	0.9154446724864538	0.7133792533752428	0.9060919450649605	0.9313922672327228	0.9648413753489797	0.9778795311313464	0.9158737509433656
2nd Main Isoform / Main											0.006316945853485903	0.048888994747305375	0.011972857968003986	0.020931375548077905	0.00538129248683984	0.023244501673963434	0.04148632534942095	0.11693590846634905	0.011184448908056163	0.0039636687354217175	0.004911495649155862	0.004790796286028878	0.0018281063440261085	0.003750352761867302	0.04371200516004193	0.0029232588175885643	0.07939893006189955	0.009481848472520872	0.029754336728522002	0.08926433229447661	0.0034125006209423806	0.008112645291016006	0.0033504004410655213	0.004485732494552034	0.04171600474926293	0.005741549745726174	0.013519420839952662	0.01652610179098946	0.00821304408288138	0.050702245234391326	0.18319499760509686	0.04087110248989059	0.028120553332059806	0.015071392015361482	0.010306492246253754	0.03911724820053549

ENSMUSG00000026875.14	ENSMUST00000172159.7	Traf1	chr2:34941749-34958163	34958163	34941749	3436	13	0	0	0	1.62114	1.49148	2.17347	1.64383	1.83194	1.60412	1.93857	3.58758	4.87441	5.10058	10.6851	12.6309	1.74742	1.10764	1.27724	0.844014	1.75425	1.74831	3.14681	5.56696	5.35455	8.44619	9.55229	16.9842	0.410462	1.0718	0.630312	0.828402	0.551079	0.718452	1.7907	1.94457	3.24238	5.21338	6.07262	8.93854
