transcript_id	gene_id	gene_symbol	locaus	TSS	TES	length	Nb_samples_over_10%	Nb_samples_over_25%	Nb_samples_over_50%	Nb_samples_over_75%	cytoplasmic.Naive.000.b1	cytoplasmic.Naive.010.b1	cytoplasmic.Naive.015.b1	cytoplasmic.Naive.020.b1	cytoplasmic.Naive.025.b1	cytoplasmic.Naive.030.b1	cytoplasmic.Naive.035.b1	cytoplasmic.Naive.040.b1	cytoplasmic.Naive.050.b1	cytoplasmic.Naive.060.b1	cytoplasmic.Naive.090.b1	cytoplasmic.Naive.120.b1	cytoplasmic.Naive.000.b2	cytoplasmic.Naive.010.b2	cytoplasmic.Naive.015.b2	cytoplasmic.Naive.020.b2	cytoplasmic.Naive.025.b2	cytoplasmic.Naive.030.b2	cytoplasmic.Naive.040.b2	cytoplasmic.Naive.050.b2	cytoplasmic.Naive.060.b2	cytoplasmic.Naive.075.b2	cytoplasmic.Naive.090.b2	cytoplasmic.Naive.120.b2	cytoplasmic.Naive.000.b3	cytoplasmic.Naive.010.b3	cytoplasmic.Naive.015.b3	cytoplasmic.Naive.020.b3	cytoplasmic.Naive.025.b3	cytoplasmic.Naive.030.b3	cytoplasmic.Naive.040.b3	cytoplasmic.Naive.050.b3	cytoplasmic.Naive.060.b3	cytoplasmic.Naive.075.b3	cytoplasmic.Naive.090.b3	cytoplasmic.Naive.120.b3
Main Isoform FPKM											0.0588005	0.0438975	0.441285	0.110748	0.197128	0.529861	0.291373	0.684291	0.372833	0.719782	0.764825	0.784869	0.0768959	0.102053	0.0166357	0.0411722	0.217472	0.20375	0.13416	0.858911	1.03534	0.900843	0.689014	0.227602	0.0800048	0.108873	0.192556	0.180619	0.313467	0.44281	0.565066	1.19047	0.742179	0.607018	0.572513	0.21871
Main Isoform/Total											1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0

ENSMUSG00000024401.14	ENSMUST00000025263.14	Tnf	chr17:35199380-35202007	35202007	35199380	1639	36	36	36	36	10.6254	10.2647	71.1376	281.017	506.01	1043.91	1296	1566.3	2525.27	3146.21	1286.25	730.624	10.9375	12.0886	22.0819	70.9387	247.411	496.341	1724.14	2583.41	2892.15	2727.33	1073.47	523.515	8.08596	12.4994	29.8011	86.327	214.468	479.789	1011.99	1599.93	1976.49	2530.74	1554.58	612.106
ENSMUSG00000024401.14	ENSMUST00000167924.1	Tnf	chr17:35199506-35202004	35202004	35199506	1462	0	0	0	0	5.29173e-06	2.40767e-06	2.45387e-06	0.105912	3.21995e-06	3.17844e-06	0.141622	0.31392	0.796337	0.959578	0.574006	2.13487e-06	1.93202e-06	2.83939e-06	0.0711366	1.59509e-06	0.0627265	0.112692	0.416182	0.558487	0.703016	1.39828	0.33078	0.144225	1.60531e-06	2.54312e-06	3.5425e-06	2.51169e-06	0.0773146	3.20818e-06	0.24043	0.618488	0.492604	0.40026	0.399837	0.130287
Total_FPKM							36	36	36	36	10.62540529173	10.264702407669999	71.13760245387	281.122912	506.01000321994997	1043.91000317844	1296.141622	1566.61392	2526.066337	3147.169578	1286.824006	730.62400213487	10.93750193202	12.08860283939	22.1530366	70.93870159509	247.4737265	496.453692	1724.556182	2583.9684869999996	2892.853016	2728.72828	1073.80078	523.659225	8.08596160531	12.49940254312	29.8011035425	86.32700251169	214.54531459999998	479.78900320817996	1012.23043	1600.5484880000001	1976.982604	2531.1402599999997	1554.9798369999999	612.236287
Main Isoform FPKM											10.6254	10.2647	71.1376	281.017	506.01	1043.91	1296.0	1566.3	2525.27	3146.21	1286.25	730.624	10.9375	12.0886	22.0819	70.9387	247.411	496.341	1724.14	2583.41	2892.15	2727.33	1073.47	523.515	8.08596	12.4994	29.8011	86.327	214.468	479.789	1011.99	1599.93	1976.49	2530.74	1554.58	612.106
2nd Main Isoform FPKM											5.29173e-06	2.40767e-06	2.45387e-06	0.105912	3.21995e-06	3.17844e-06	0.141622	0.31392	0.796337	0.959578	0.574006	2.13487e-06	1.93202e-06	2.83939e-06	0.0711366	1.59509e-06	0.0627265	0.112692	0.416182	0.558487	0.703016	1.39828	0.33078	0.144225	1.60531e-06	2.54312e-06	3.5425e-06	2.51169e-06	0.0773146	3.20818e-06	0.24043	0.618488	0.492604	0.40026	0.399837	0.130287
Main Isoform/Total											0.9999995019738208	0.9999997654418118	0.9999999655053037	0.9996232537602627	0.9999999936365883	0.9999999969552548	0.9998907357054228	0.9997996187854631	0.9996847521427541	0.9996950980949015	0.9995539358938568	0.9999999970780182	0.9999998233582026	0.9999997651184312	0.9967888555738675	0.9999999775145307	0.9997465326889964	0.9997730060188574	0.9997586729824497	0.9997838646241974	0.9997569817767749	0.9994875708181542	0.9996919540326652	0.9997245823369196	0.9999998014695	0.9999997965406753	0.9999998811285631	0.9999999709049321	0.9996396351039213	0.9999999933133524	0.9997624750324885	0.9996135774675762	0.999750830382117	0.9998418657368281	0.9997428667623296	0.9997871949069886
2nd Main Isoform / Main											4.980264272403862e-07	2.345582432998529e-07	3.4494697600143944e-08	0.00037688823096111625	6.363411790280825e-09	3.0447452366583328e-09	0.00010927623456790124	0.00020042137521547596	0.000315347269796893	0.0003049948986240588	0.00044626316812439263	2.9219817580588646e-09	1.7664182857142858e-07	2.3488162400939729e-07	0.0032214890928769714	2.248546984932061e-08	0.00025353157296967397	0.00022704551910883848	0.00024138527033767558	0.00021618210040218162	0.00024307729543765016	0.0005126919001367638	0.00030814088889302916	0.00027549353886708114	1.9853053935463445e-07	2.0345936604957038e-07	1.1887145105382016e-07	2.90950687502172e-08	0.00036049480575190703	6.6866476722059075e-09	0.00023758139902568207	0.0003865719125211728	0.0002492317188551422	0.00015815927357215676	0.0002571993721776943	0.00021285038865817357

ENSMUSG00000021281.15	ENSMUST00000102745.9	Tnfaip2	chr12:111442468-111455018	111442468	111455018	3762	36	36	36	33	120.607	114.092	104.245	134.698	167.1	222.639	310.144	373.503	673.919	773.294	1139.9	899.552	112.276	109.147	112.106	114.463	122.259	149.541	448.918	543.075	873.488	1021.12	1037.67	1087.72	93.9248	103.493	95.7583	103.017	118.692	157.76	285.964	465.339	587.632	838.694	950.792	1050.68
ENSMUSG00000021281.15	ENSMUST00000109792.7	Tnfaip2	chr12:111442657-111454678	111442657	111454678	3284	0	0	0	0	0.889478	0.795994	1.72123	1.55988	1.45903	3.77543	6.62215	3.46644	7.95132	10.3275	11.4659	8.11737	2.96774e-05	0.936576	0.638553	1.19658	1.5662	1.75082	1.71165	3.77812	7.17441	7.90207	10.617	9.92351	0.360322	0.357885	0.742792	2.07529	1.92754	4.84208	3.11172	5.59205	6.12796	5.11526	10.0531	8.07169
ENSMUSG00000021281.15	ENSMUST00000172783.7	Tnfaip2	chr12:111442661-111448587	111442661	111448587	664	0	0	0	0	6.03674e-25	1.10167e-16	1.20259e-15	0.479758	0.163201	7.28361e-20	0.129282	0.168499	0.168335	0.0990729	8.00108e-21	0.415228	1.31968e-24	1.00679e-16	1.20369e-16	1.40407e-16	0.19461	3.38372e-21	5.1683e-31	7.93269e-22	0.142046	0.439041	0.200947	0.0806175	3.7727e-18	1.56551e-19	8.18464e-13	5.38244e-17	0.167339	4.2641e-12	0.135757	0.253277	0.483259	4.14307e-13	2.32797e-12	0.165536
ENSMUSG00000021281.15	ENSMUST00000156003.7	Tnfaip2	chr12:111442661-111454678	111442661	111454678	3889	0	0	0	0	1.56948	2.26955	14.0585	6.55232	7.87231	15.8693	13.6563	8.81836	15.5076	22.4191	15.4966	19.6951	1.17901	1.80197	1.75591	3.73059	6.54375	4.466	5.69643	10.2229	13.9736	13.6526	19.5517	14.7443	2.69368	1.2481	6.22907	6.63207	10.1133	13.4384	14.4695	18.6436	11.2334	24.5504	33.2793	23.5257
ENSMUSG00000021281.15	ENSMUST00000129467.1	Tnfaip2	chr12:111444323-111445511	111444323	111445511	398	2	0	0	0	0.459564	5.27263	2.87758	2.9788	1.03013	4.81137	0.55924	2.09967	3.4482	5.53832	24.4445	9.59406	1.9441	3.57968	4.38265	7.55162	5.47617	47.1239	12.3465	29.7897	27.7692	25.827	61.3596	79.1439	2.9264	7.40619	5.97898	2.28196	9.3862	24.2087	6.31386	19.1859	22.6107	35.7015	60.4668	44.0668
ENSMUSG00000021281.15	ENSMUST00000174298.7	Tnfaip2	chr12:111444997-111453825	111444997	111453825	1383	0	0	0	0	1.90578e-44	0.0478099	0.101784	1.68666e-39	0.0476958	0.13908	0.0779004	0.0965015	0.206972	0.392799	0.615396	0.33704	7.15514e-49	0.0368729	0.0399926	0.0458012	1.80953e-31	0.216715	2.58724e-40	0.0501473	0.241794	0.671659	0.486154	0.430926	0.0307542	8.58366e-39	2.44929e-39	2.02387e-32	0.0320687	4.45261e-44	0.0836425	0.0910194	0.0523405	0.101519	0.209583	0.341425
ENSMUSG00000021281.15	ENSMUST00000174692.7	Tnfaip2	chr12:111446083-111453825	111446083	111453825	1307	0	0	0	0	1.73528e-20	5.3155e-16	2.54984e-13	2.51466e-18	2.55818e-15	1.65598e-21	2.01325e-18	3.30596e-12	1.35936e-17	1.83674e-18	5.72378e-17	2.35427e-19	1.5971e-22	1.11893e-14	5.32685e-17	4.5497e-18	7.72124e-17	9.0575e-17	3.92512e-18	3.01331e-14	1.65044e-18	1.40037e-17	0.164885	1.99499e-19	2.03061e-20	3.10779e-18	2.48445e-23	4.7284e-16	1.80611e-21	4.31968e-25	7.14989e-20	1.74755e-21	1.08842e-19	0.0681892	0.0577467	2.01271e-17
ENSMUSG00000021281.15	ENSMUST00000133865.2	Tnfaip2	chr12:111448134-111449311	111448134	111449311	417	0	0	0	0	0.567024	0.401356	5.09059	1.42718	2.53526	4.26709	3.67864	1.28763	3.45019	2.8272	0.218666	2.61747	4.55404e-88	0.146307	0.158942	1.06005	2.31011	0.870541	0.298471	2.75555	1.11907	0.420265	1.89018	0.633924	0.34607	0.184323	2.69436	1.55096	2.18017	3.27679	3.03204	5.18475	2.37527	4.37889	5.07459	3.15353
ENSMUSG00000021281.15	ENSMUST00000127207.7	Tnfaip2	chr12:111449517-111451469	111449517	111451469	770	0	0	0	0	1.34815	2.00507	8.97781	4.76376	7.07476	10.2429	5.17826	4.07369	5.10494	6.60765	2.06982	4.3848	1.47751	1.27809	2.26471	4.14038	5.95628	4.48862	2.28724	3.29388	3.1561	2.76171	4.76677	1.90613	1.10435	1.22991	4.54429	4.90602	7.26918	9.50334	7.94845	9.09252	4.38755	5.67451	9.90217	4.56905
ENSMUSG00000021281.15	ENSMUST00000173581.7	Tnfaip2	chr12:111449872-111453759	111449872	111453759	782	0	0	0	0	0.348802	1.29352e-24	0.405387	0.152092	0.649395	1.51982	1.00127	3.84795	5.09698	3.84389	2.09324	2.50107	0.215088	0.341394	0.101691	0.297683	0.337039	0.863096	1.38473	0.639968	3.17459	2.86277	2.065	2.26748	0.178967	0.23376	2.28321e-28	0.25402	0.30341	0.423741	1.2192	1.13153	1.42276	2.04558	2.92225	1.80126
ENSMUSG00000021281.15	ENSMUST00000127028.2	Tnfaip2	chr12:111450518-111453626	111450518	111453626	771	0	0	0	0	2.29951e-53	0.453514	3.14048	1.59594	1.95594	3.02143	3.77793	2.12188	3.68621	4.8259	1.63871	1.13545	0.161386	3.44001e-31	1.3819e-22	0.385503	0.756914	0.512936	1.76653	1.36342	2.7608	1.58944	1.95764	0.972596	0.119674	8.86026e-18	0.830398	0.839833	1.89211	2.3054	3.65176	4.0273	1.94226	3.51026	5.63758	2.28668
Total_FPKM							36	36	36	36	125.78949800000001	125.3379239	140.61836100000025	154.20773000000003	189.8877218	266.28542000000004	344.8249723999999	399.4836205000032	718.539747	830.1754318999999	1197.9428319999997	948.3495880000002	117.25312367739998	117.26788990000001	121.44844859999999	132.8712072	145.400073	209.833628	474.409551	594.9686853	932.9996100000001	1077.246555	1140.729876	1197.8233835000003	101.6850172	114.153168	116.77819000000085	121.55715299999999	151.9633177	215.75845100000427	325.92992949999996	528.5409464	638.2674995	919.8401082000005	1078.3951197000026	1138.661671
Main Isoform FPKM											120.607	114.092	104.245	134.698	167.1	222.639	310.144	373.503	673.919	773.294	1139.9	899.552	112.276	109.147	112.106	114.463	122.259	149.541	448.918	543.075	873.488	1021.12	1037.67	1087.72	93.9248	103.493	95.7583	103.017	118.692	157.76	285.964	465.339	587.632	838.694	950.792	1050.68
2nd Main Isoform FPKM											1.56948	5.27263	14.0585	6.55232	7.87231	15.8693	13.6563	8.81836	15.5076	22.4191	24.4445	19.6951	1.9441	3.57968	4.38265	7.55162	6.54375	47.1239	12.3465	29.7897	27.7692	25.827	61.3596	79.1439	2.9264	7.40619	6.22907	6.63207	10.1133	24.2087	14.4695	19.1859	22.6107	35.7015	60.4668	44.0668
Main Isoform/Total											0.9588002330687415	0.9102751701155312	0.7413327765923813	0.8734840983652374	0.8799937058384361	0.8360915892428507	0.8994244176730631	0.9349644912412547	0.9379007950690303	0.9314826364232233	0.9515479115951673	0.9485447258927895	0.9575523148441348	0.9307492451094236	0.9230747802240761	0.8614582678375786	0.8408455200706811	0.7126646068379469	0.9462667837393518	0.9127791317725678	0.9362147536160278	0.9478981346104189	0.9096544430295959	0.9080804524133751	0.9236837696084886	0.9066152242047282	0.8200015773493262	0.8474778937937121	0.7810569142371389	0.7311880450976952	0.8773787680029552	0.8804218541051902	0.9206672758057297	0.9117823766580562	0.8816731294782748	0.922732385535791
2nd Main Isoform / Main											0.013013175023008614	0.04621384496721944	0.13486018514077414	0.04864452330398372	0.047111370436864156	0.07127816779629804	0.04403212701196863	0.023609877296835637	0.02301107403115211	0.028991690094582398	0.02144442494955698	0.021894342961829887	0.017315365705938935	0.032796870275866495	0.039093804078283056	0.06597433231699326	0.05352366696930287	0.31512361158478275	0.027502795610779698	0.05485374948211572	0.031791163702306155	0.025292815731745535	0.05913209401832952	0.07276128047659323	0.03115684036590975	0.07156223126201772	0.06504992256545908	0.06437840356446023	0.08520624810433729	0.15345271298174443	0.05059902645088193	0.04122994204225307	0.03847765268058922	0.042567968770493174	0.0635962439734453	0.041941219020063196

ENSMUSG00000019850.11	ENSMUST00000019997.10	Tnfaip3	chr10:19000909-19015410	19015410	19000909	4422	36	35	33	25	7.86794	6.46931	3.15822	29.6657	85.3835	180.322	286.397	381.103	598.34	612.189	538.845	351.689	5.57167	6.67179	7.30036	12.0943	39.2496	110.291	435.081	528.022	661.937	602.623	436.369	350.36	5.15609	7.51045	5.6345	9.64188	36.386	111.187	287.111	481.002	549.354	517.591	455.281	339.809
ENSMUSG00000019850.11	ENSMUST00000105527.1	Tnfaip3	chr10:19000912-19011963	19011963	19000912	4334	2	0	0	0	0.192837	0.15508	4.4424	2.99626	4.46528	5.94246	6.43343	4.48847	6.42392	9.81689	9.04661	17.644	0.115442	0.0819419	0.659627	0.892955	2.78707	1.87994	1.61915	6.67258	2.79966	5.81593	5.7817	7.68727	0.368953	0.242969	1.38495	2.10193	5.36491	8.47396	7.78681	6.33563	5.08212	7.68593	10.2308	11.0788
ENSMUSG00000019850.11	ENSMUST00000154590.1	Tnfaip3	chr10:19000928-19015376	19015376	19000928	6199	4	0	0	0	0.114054	0.393623	5.65721	4.1545	5.3695	13.55	7.6678	6.9368	4.22019	10.1095	3.50849	12.7947	0.0710693	0.0941946	0.290426	1.47054	5.45584	3.89002	4.52808	11.0933	4.17577	4.65132	6.79437	4.31102	0.283014	0.219381	1.67708	3.48841	8.69356	11.2084	15.199	12.3242	6.62182	13.9797	14.5487	12.8743
ENSMUSG00000019850.11	ENSMUST00000154749.1	Tnfaip3	chr10:19007266-19008845	19008845	19007266	764	8	1	0	0	0.23523	1.03204	8.39249	5.11288	7.70489	16.7382	8.81638	8.57971	5.97297	14.4073	3.82488	14.3963	0.0546737	0.233611	0.267642	2.07722	6.50528	5.09619	4.90864	14.9231	4.77467	6.20737	6.30983	3.12536	0.446047	0.380518	3.4078	5.89517	13.4324	15.1722	19.3875	16.7259	8.63023	17.7037	16.8134	15.103
ENSMUSG00000019850.11	ENSMUST00000122863.1	Tnfaip3	chr10:19008265-19015657	19015657	19008265	490	0	0	0	0	0.196711	1.69485e-86	8.71309e-50	9.68441e-72	2.67299e-60	9.49696e-89	0.108966	0.146941	0.682457	0.575937	0.503709	1.05006	1.93914e-69	5.44087e-77	1.07111e-28	1.99307e-70	7.44454e-63	0.103468	8.56169e-78	0.40279	0.622229	1.1443	0.945489	0.615276	3.73826e-61	1.03602e-41	4.89173e-57	1.82312e-44	1.76476e-54	2.84755e-62	0.0809225	0.136606	0.226068	0.675327	0.606799	0.725596
ENSMUSG00000019850.11	ENSMUST00000146388.1	Tnfaip3	chr10:19011515-19014582	19014582	19011515	456	7	0	0	0	0.924957	0.836088	2.76134	2.8985	4.92042	6.91445	8.47685	7.01586	12.1042	13.7997	23.2233	18.9763	0.608934	0.68453	1.37486	1.95789	2.93946	2.69391	10.6739	9.23227	12.6033	20.5954	18.7598	17.5118	0.704913	1.10861	1.59644	2.58439	4.31969	6.98183	10.1322	8.55223	11.696	18.4433	18.7057	19.5703
Total_FPKM							36	36	36	36	9.531728999999999	8.886141	24.41166	44.827839999999995	107.84359	223.46711000000002	317.900426	408.270781	627.743737	660.8983269999999	578.951989	416.55035999999996	6.421789	7.766067499999999	9.892915	18.492905	56.93725	123.95452800000001	456.81077	570.34604	686.912629	641.0373200000001	474.960189	383.610726	6.959017	9.461928	13.700769999999999	23.711779999999997	68.19656	153.02339	339.6974325	525.0765660000001	581.6102380000001	576.0789570000001	516.186399	399.160996
Main Isoform FPKM											7.86794	6.46931	8.39249	29.6657	85.3835	180.322	286.397	381.103	598.34	612.189	538.845	351.689	5.57167	6.67179	7.30036	12.0943	39.2496	110.291	435.081	528.022	661.937	602.623	436.369	350.36	5.15609	7.51045	5.6345	9.64188	36.386	111.187	287.111	481.002	549.354	517.591	455.281	339.809
2nd Main Isoform FPKM											0.924957	1.03204	5.65721	5.11288	7.70489	16.7382	8.81638	8.57971	12.1042	14.4073	23.2233	18.9763	0.608934	0.68453	1.37486	2.07722	6.50528	5.09619	10.6739	14.9231	12.6033	20.5954	18.7598	17.5118	0.704913	1.10861	3.4078	5.89517	13.4324	15.1722	19.3875	16.7259	11.696	18.4433	18.7057	19.5703
Main Isoform/Total											0.8254473034220761	0.7280224340352015	0.3437902215580587	0.6617695610584852	0.7917345852451684	0.8069285900730536	0.9009015923747142	0.9334564650121264	0.9531596489667566	0.9262983048828327	0.9307248446122879	0.8442892715300979	0.8676195994605241	0.859095031043704	0.7379382113360926	0.653996762542175	0.6893483615734867	0.8897698355964857	0.9524315724867871	0.925792348799336	0.9636407485528993	0.9400747525900675	0.9187485816837588	0.9133216989349772	0.7409221733471839	0.7937547189114099	0.4112542579723622	0.40662826662528084	0.5335459735798991	0.7266013385273976	0.8451962615290005	0.9160606874236318	0.9445397692603891	0.8984723252094069	0.8820089039192216	0.8513081273101143
2nd Main Isoform / Main											0.11756025084075375	0.15952860505989047	0.6740800406077337	0.17234988555806874	0.09023862924335498	0.09282394827031643	0.030783772176384533	0.022512837736779822	0.0202296353243975	0.023534071994106395	0.043098293572363104	0.05395761596182991	0.10929111020573723	0.10260065139939956	0.18832769890799905	0.1717519823387877	0.1657413069177775	0.046206762111142344	0.02453313291088326	0.02826226937513967	0.01904002948921121	0.03417625945242714	0.04299067990622615	0.049982303915972144	0.13671464229677915	0.14760899812927322	0.6048096548052179	0.6114129194721362	0.3691639641620403	0.13645660014210295	0.06752614842343205	0.03477303628675141	0.021290461159835003	0.03563296116045295	0.0410860545465328	0.0575920590684767

ENSMUSG00000028599.10	ENSMUST00000030336.10	Tnfrsf1b	chr4:145213462-145246870	145246870	145213462	3818	36	36	36	36	142.285	135.248	122.265	138.27	146.872	140.963	152.886	160.941	221.081	258.805	399.451	382.123	131.816	150.713	141.766	137.933	132.733	119.379	147.222	193.6	226.615	291.679	390.983	474.15	138.049	149.396	130.327	129.28	129.042	132.81	144.96	187.333	232.005	329.476	384.544	460.673
ENSMUSG00000028599.10	ENSMUST00000143055.1	Tnfrsf1b	chr4:145225415-145246870	145246870	145225415	375	0	0	0	0	3.73428	3.7575	5.74609	2.66518	5.67095	3.85227	7.20168	7.19454	9.48306	10.6674	15.7799	8.41761	4.7354	5.19302	4.54876	5.69374	4.00557	2.31444	10.0178	1.94554	6.61406	7.50478	11.8597	15.363	4.60087	6.26551	4.23913	2.88449	3.38409	4.63143	4.98195	5.19953	6.40373	9.4641	10.7511	13.9866
Total_FPKM							36	36	36	36	146.01928	139.00549999999998	128.01109	140.93518	152.54295000000002	144.81527	160.08768	168.13554	230.56405999999998	269.4724	415.2309	390.54061	136.5514	155.90601999999998	146.31475999999998	143.62673999999998	136.73857	121.69344000000001	157.2398	195.54554	233.22906	299.18377999999996	402.8427	489.513	142.64987	155.66151	134.56613	132.16449	132.42609	137.44143	149.94195000000002	192.53253	238.40873	338.9401	395.2951	474.6596
Main Isoform FPKM											142.285	135.248	122.265	138.27	146.872	140.963	152.886	160.941	221.081	258.805	399.451	382.123	131.816	150.713	141.766	137.933	132.733	119.379	147.222	193.6	226.615	291.679	390.983	474.15	138.049	149.396	130.327	129.28	129.042	132.81	144.96	187.333	232.005	329.476	384.544	460.673
2nd Main Isoform FPKM											3.73428	3.7575	5.74609	2.66518	5.67095	3.85227	7.20168	7.19454	9.48306	10.6674	15.7799	8.41761	4.7354	5.19302	4.54876	5.69374	4.00557	2.31444	10.0178	1.94554	6.61406	7.50478	11.8597	15.363	4.60087	6.26551	4.23913	2.88449	3.38409	4.63143	4.98195	5.19953	6.40373	9.4641	10.7511	13.9866
Main Isoform/Total											0.9744261168799079	0.9729686954832723	0.9551125609507739	0.9810893206366218	0.9628239128717518	0.9733987306725319	0.9550141522445699	0.9572098796007079	0.958870172567225	0.9604137566593092	0.961997288737423	0.9784462619649208	0.9653214833388746	0.9666913439262962	0.9689111337776176	0.9603573819192722	0.97070636324484	0.9809813906156322	0.9362896671199022	0.9900507063469717	0.9716413554983243	0.9749158193000972	0.9705599729125042	0.9686157466706706	0.9677471139651233	0.9597491377283953	0.9684977936127018	0.9781749999564936	0.9744454434922908	0.9663025188256554	0.9667741415927963	0.9729940182056507	0.9731397000437023	0.9720773670627938	0.9728023443751264	0.970533409626604
2nd Main Isoform / Main											0.02624507151140317	0.027782296226191886	0.046997014681225205	0.019275186229840164	0.03861151206492728	0.027328235068776914	0.047104901691456376	0.044702965683076405	0.04289405240613169	0.04121790537277101	0.03950396919772387	0.022028535314545315	0.03592431874734479	0.034456350812471385	0.03208639589182173	0.04127902677386847	0.030177649868533066	0.01938732942979921	0.06804553667250818	0.010049276859504132	0.02918632923681133	0.025729586291779665	0.030333032382482104	0.03240113888010123	0.03332780389571818	0.04193894080162789	0.0325268747074666	0.02231195853960396	0.026224717533826197	0.034872599954822676	0.03436775662251656	0.027755547607735957	0.027601689618758217	0.028724702254488945	0.02795804901389698	0.030361232370900833

ENSMUSG00000005824.6	ENSMUST00000005976.6	Tnfsf14	chr17:57189491-57194189	57194189	57189491	1859	16	16	16	16	0.548598	0.658574	0.594354	0.723318	0.831518	0.812254	0.720094	1.19606	2.91674	3.9229	6.741	3.96676	0.466363	0.597212	0.463408	0.725169	0.583014	0.665427	0.676808	1.80519	2.76719	5.54047	5.47369	6.59789	0.389482	0.464878	0.286414	0.461409	0.36123	0.645724	1.05747	2.48647	4.26848	6.15573	6.82791	4.03472
Total_FPKM							16	16	16	16	0.548598	0.658574	0.594354	0.723318	0.831518	0.812254	0.720094	1.19606	2.91674	3.9229	6.741	3.96676	0.466363	0.597212	0.463408	0.725169	0.583014	0.665427	0.676808	1.80519	2.76719	5.54047	5.47369	6.59789	0.389482	0.464878	0.286414	0.461409	0.36123	0.645724	1.05747	2.48647	4.26848	6.15573	6.82791	4.03472
Main Isoform FPKM											0.548598	0.658574	0.594354	0.723318	0.831518	0.812254	0.720094	1.19606	2.91674	3.9229	6.741	3.96676	0.466363	0.597212	0.463408	0.725169	0.583014	0.665427	0.676808	1.80519	2.76719	5.54047	5.47369	6.59789	0.389482	0.464878	0.286414	0.461409	0.36123	0.645724	1.05747	2.48647	4.26848	6.15573	6.82791	4.03472
Main Isoform/Total											1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0

ENSMUSG00000026700.4	ENSMUST00000028024.4	Tnfsf4	chr1:161395408-161418410	161395408	161418410	1842	14	14	14	14	0.21207	0.0957489	0.0218509	0.196211	0.0427671	0.111627	0.201124	0.295166	2.60629	7.41349	19.4816	23.5396	0.0419428	0.0409002	0.0118628	0.02249	0.0110845	0.0462795	0.39371	1.47015	5.48554	13.6389	15.2092	21.264	0.0288859	0.013338	0.0530383	0.0594718	0.0370764	0.0309377	0.387869	2.49388	5.11041	20.3728	24.275	29.2864
Total_FPKM							14	14	14	14	0.21207	0.0957489	0.0218509	0.196211	0.0427671	0.111627	0.201124	0.295166	2.60629	7.41349	19.4816	23.5396	0.0419428	0.0409002	0.0118628	0.02249	0.0110845	0.0462795	0.39371	1.47015	5.48554	13.6389	15.2092	21.264	0.0288859	0.013338	0.0530383	0.0594718	0.0370764	0.0309377	0.387869	2.49388	5.11041	20.3728	24.275	29.2864
Main Isoform FPKM											0.21207	0.0957489	0.0218509	0.196211	0.0427671	0.111627	0.201124	0.295166	2.60629	7.41349	19.4816	23.5396	0.0419428	0.0409002	0.0118628	0.02249	0.0110845	0.0462795	0.39371	1.47015	5.48554	13.6389	15.2092	21.264	0.0288859	0.013338	0.0530383	0.0594718	0.0370764	0.0309377	0.387869	2.49388	5.11041	20.3728	24.275	29.2864
Main Isoform/Total											1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0

ENSMUSG00000035678.7	ENSMUST00000039490.7	Tnfsf9	chr17:57105384-57107757	57105384	57107757	1230	35	35	35	35	1.6696	0.756591	6.74873	20.9687	63.5198	210.241	295.625	435.496	813.121	962.049	846.73	314.426	2.06125	1.73623	2.89296	6.63489	30.2644	81.9859	511.612	733.647	955.656	972.956	821.01	323.388	1.10732	1.57314	1.98448	3.84801	19.3318	63.7915	232.897	532.793	688.714	953.301	780.416	329.697
Total_FPKM							35	35	35	35	1.6696	0.756591	6.74873	20.9687	63.5198	210.241	295.625	435.496	813.121	962.049	846.73	314.426	2.06125	1.73623	2.89296	6.63489	30.2644	81.9859	511.612	733.647	955.656	972.956	821.01	323.388	1.10732	1.57314	1.98448	3.84801	19.3318	63.7915	232.897	532.793	688.714	953.301	780.416	329.697
Main Isoform FPKM											1.6696	0.756591	6.74873	20.9687	63.5198	210.241	295.625	435.496	813.121	962.049	846.73	314.426	2.06125	1.73623	2.89296	6.63489	30.2644	81.9859	511.612	733.647	955.656	972.956	821.01	323.388	1.10732	1.57314	1.98448	3.84801	19.3318	63.7915	232.897	532.793	688.714	953.301	780.416	329.697
Main Isoform/Total											1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0

